"EmployeeSaleID";"Time_TimeID";"Employee_EmployeeID";"TotalSale";"Commission"
11663;1240;5;543.99;16.32
11664;1240;6;493.99;19.76
11665;1240;7;573.22;114.64
11666;1240;8;1272.08;152.65
11667;1240;9;625.02;112.5
11668;1240;10;1163.54;81.45
11669;1240;11;1395.28;69.76
11670;1240;12;1149.29;80.45
11671;1241;1;810.66;154.03
11672;1241;2;33.02;2.64
11673;1241;3;2344.82;164.14
11674;1241;5;230.35;6.91
11675;1241;6;661.53;26.46
11676;1241;7;789.24;157.85
11677;1241;8;1124.99;135.0
11678;1241;9;895.39;161.17
11679;1241;10;588.1;41.17
11680;1241;11;901.77;45.09
11681;1241;12;2310.38;161.73
11682;1242;1;1456.98;276.83
11683;1242;2;1929.97;154.4
11684;1242;3;1253.52;87.75
11685;1242;6;1006.42;40.26
11686;1243;1;156.21;29.68
11687;1243;2;581.26;46.5
11688;1243;3;237.36;16.62
11689;1243;5;740.86;22.23
11690;1243;6;555.76;22.23
11691;1243;7;642.31;128.46
11692;1243;8;2384.36;286.12
11693;1243;9;1069.2;192.46
11694;1243;10;826.22;57.84
11695;1243;11;295.26;14.76
11696;1243;12;1562.65;109.39
11697;1244;1;571.11;108.51
11698;1244;2;727.59;58.21
11699;1244;3;266.08;18.63
11700;1244;4;1728.62;155.58
11701;1244;5;284.8;8.54
11702;1244;6;282.88;11.32
11703;1244;7;1087.4;217.48
11704;1244;8;345.75;41.49
11705;1244;10;1550.29;108.52
11706;1244;11;1215.2;60.76
11707;1244;12;423.85;29.67
11708;1245;1;543.76;103.31
11709;1245;2;713.0;57.04
11710;1245;3;918.41;64.29
11711;1245;4;275.18;24.77
11712;1245;6;495.02;19.8
11713;1245;7;2210.29;442.06
11714;1245;8;215.2;25.82
11715;1245;9;1815.32;326.76
11716;1245;12;1390.21;97.31
11717;1246;1;2047.76;389.07
11718;1246;2;583.08;46.65
11719;1246;3;383.28;26.83
11720;1246;5;648.7;19.46
11721;1246;6;486.98;19.48
11722;1246;7;6.25;1.25
11723;1246;8;886.97;106.44
11724;1246;9;567.97;102.23
11725;1246;10;1704.07;119.28
11726;1246;12;228.63;16.0
11727;1247;2;227.03;18.16
11728;1247;3;966.82;67.68
11729;1247;4;481.44;43.33
11730;1247;6;1468.11;58.72
11731;1247;7;1127.33;225.47
11732;1247;8;39.36;4.72
11733;1247;9;1091.28;196.43
11734;1247;10;546.98;38.29
11735;1247;11;886.23;44.31
11736;1247;12;2074.19;145.19
11737;1248;1;252.5;47.97
11738;1248;2;1112.67;89.01
11739;1248;3;1096.35;76.74
11740;1248;6;835.07;33.4
11741;1248;7;32.65;6.53
11742;1248;8;367.75;44.13
11743;1248;10;1253.24;87.73
11744;1248;11;271.65;13.58
11745;1248;12;2109.06;147.63
11746;1249;1;2858.68;543.15
11747;1249;2;2907.7;232.62
11748;1249;3;1048.13;73.37
11749;1249;6;2197.43;87.9
11750;1250;1;844.16;160.39
11751;1250;3;1079.68;75.58
11752;1250;4;146.04;13.14
11753;1250;5;29.6;0.89
11754;1250;6;884.72;35.39
11755;1250;7;1034.14;206.83
11756;1250;9;836.97;150.65
11757;1250;10;2656.77;185.97
11758;1250;11;615.94;30.8
11759;1250;12;1996.99;139.79
11760;1251;1;578.79;109.97
11761;1251;2;703.7;56.3
11762;1251;3;1457.99;102.06
11763;1251;5;949.06;28.47
11764;1251;6;526.04;21.04
11765;1251;7;1394.59;278.92
11766;1251;8;1485.34;178.24
11767;1251;9;1819.65;327.54
11768;1251;10;516.85;36.18
11769;1251;11;229.61;11.48
11770;1251;12;1492.73;104.49
11771;1252;1;1073.62;203.99
11772;1252;2;2015.26;161.22
11773;1252;3;299.96;21.0
11774;1252;4;657.97;59.22
11775;1252;5;186.67;5.6
11776;1252;6;729.87;29.19
11777;1252;7;2890.62;578.12
11778;1252;8;1383.93;166.07
11779;1252;9;355.96;64.07
11780;1252;10;972.73;68.09
11781;1252;11;699.15;34.96
11782;1252;12;1448.03;101.36
11783;1253;1;1816.64;345.16
11784;1253;2;1353.46;108.28
11785;1253;3;322.59;22.58
11786;1253;4;870.49;78.34
11787;1253;5;454.73;13.64
11788;1253;7;26.16;5.23
11789;1253;8;3137.27;376.47
11790;1253;9;722.47;130.04
11791;1253;10;32.9;2.3
11792;1253;11;69.42;3.47
11793;1253;12;1223.75;85.66
11794;1254;1;1396.09;265.26
11795;1254;2;598.95;47.92
11796;1254;3;511.03;35.77
11797;1254;4;401.41;36.13
11798;1254;5;70.55;2.12
11799;1254;6;1526.92;61.08
11800;1254;7;1180.7;236.14
11801;1254;8;1371.74;164.61
11802;1254;9;1253.67;225.66
11803;1254;10;1103.59;77.25
11804;1254;12;1438.96;100.73
11805;1255;1;834.32;158.52
11806;1255;2;1536.82;122.95
11807;1255;3;464.8;32.54
11808;1255;4;371.9;33.47
11809;1255;5;139.24;4.18
11810;1255;6;551.57;22.06
11811;1255;8;621.82;74.62
11812;1255;9;191.41;34.45
11813;1255;10;647.71;45.34
11814;1255;11;1217.96;60.9
11815;1255;12;1308.31;91.58
11816;1256;1;1494.84;284.02
11817;1256;2;3056.23;244.5
11818;1256;3;2656.88;185.98
11819;1256;6;2650.82;106.03
11820;1257;1;222.44;42.26
11821;1257;3;517.22;36.21
11822;1257;4;1217.91;109.61
11823;1257;6;640.31;25.61
11824;1257;7;715.15;143.03
11825;1257;8;1445.51;173.46
11826;1257;9;918.13;165.26
11827;1257;10;1751.7;122.62
11828;1257;11;1222.37;61.12
11829;1257;12;150.62;10.54
11830;1258;1;1463.57;278.08
11831;1258;2;815.72;65.26
11832;1258;3;428.07;29.96
11833;1258;4;557.35;50.16
11834;1258;5;492.67;14.78
11835;1258;6;1073.23;42.93
11836;1258;7;761.74;152.35
11837;1258;8;849.39;101.93
11838;1258;9;1522.92;274.13
11839;1258;10;470.38;32.93
11840;1258;11;489.01;24.45
11841;1258;12;1054.67;73.83
11842;1259;2;1112.86;89.03
11843;1259;3;106.01;7.42
11844;1259;4;139.95;12.6
11845;1259;5;11.14;0.33
11846;1259;6;736.79;29.47
11847;1259;7;2112.65;422.53
11848;1259;8;2174.4;260.93
11849;1259;9;417.29;75.11
11850;1259;10;233.88;16.37
11851;1259;11;782.15;39.11
11852;1259;12;991.54;69.41
11853;1260;2;482.88;38.63
11854;1260;3;108.95;7.63
11855;1260;4;441.14;39.7
11856;1260;5;233.57;7.01
11857;1260;6;1401.45;56.06
11858;1260;7;857.04;171.41
11859;1260;8;26.67;3.2
11860;1260;9;1776.12;319.7
11861;1260;10;997.19;69.8
11862;1260;11;325.85;16.29
11863;1260;12;936.8;65.58
11864;1261;1;767.74;145.87
11865;1261;2;252.54;20.2
11866;1261;3;347.92;24.35
11867;1261;4;548.73;49.39
11868;1261;5;1000.41;30.01
11869;1261;6;217.44;8.7
11870;1261;7;793.47;158.69
11871;1261;8;1249.4;149.93
11872;1261;9;913.58;164.44
11873;1261;10;956.29;66.94
11874;1261;11;1099.91;55.0
11875;1261;12;1263.44;88.44
11876;1262;1;6.03;1.15
11877;1262;2;1289.24;103.14
11878;1262;5;107.42;3.22
11879;1262;6;1327.58;53.1
11880;1262;7;629.47;125.89
11881;1262;8;1049.02;125.88
11882;1262;9;1477.05;265.87
11883;1262;10;1210.08;84.71
11884;1262;11;458.61;22.93
11885;1262;12;1038.5;72.7
11886;1263;1;1013.2;192.51
11887;1263;2;2207.6;176.61
11888;1263;3;1807.81;126.55
11889;1263;6;3286.09;131.44
11890;1264;1;348.51;66.22
11891;1264;2;660.48;52.84
11892;1264;3;464.76;32.53
11893;1264;4;1124.07;101.17
11894;1264;5;186.33;5.59
11895;1264;6;1310.84;52.43
11896;1264;7;974.78;194.96
11897;1264;8;610.33;73.24
11898;1264;9;404.45;72.8
11899;1264;10;1172.51;82.08
11900;1264;11;414.63;20.73
11901;1264;12;999.87;69.99
11902;1265;1;387.59;73.64
11903;1265;2;986.01;78.88
11904;1265;3;534.51;37.42
11905;1265;5;138.16;4.14
11906;1265;6;1064.6;42.58
11907;1265;7;276.73;55.35
11908;1265;8;655.97;78.72
11909;1265;9;30.88;5.56
11910;1265;10;2266.17;158.63
11911;1265;11;1435.86;71.79
11912;1265;12;568.9;39.82
11913;1266;1;1056.44;200.72
11914;1266;2;249.27;19.94
11915;1266;3;637.54;44.63
11916;1266;4;363.28;32.7
11917;1266;5;144.81;4.34
11918;1266;7;814.56;162.91
11919;1266;8;312.03;37.44
11920;1266;9;743.22;133.78
11921;1266;10;164.88;11.54
11922;1266;11;932.37;46.62
11923;1266;12;914.44;64.01
11924;1267;1;94.82;18.02
11925;1267;2;1692.19;135.38
11926;1267;3;1024.55;71.72
11927;1267;6;2357.87;94.31
11928;1267;7;704.07;140.81
11929;1267;8;613.78;73.65
11930;1267;9;647.87;116.62
11931;1267;10;1435.3;100.47
11932;1267;11;848.18;42.41
11933;1267;12;737.77;51.64
11934;1268;1;418.64;79.54
11935;1268;2;1234.04;98.72
11936;1268;3;865.62;60.59
11937;1268;4;646.13;58.15
11938;1268;5;134.5;4.04
11939;1268;6;2571.67;102.87
11940;1268;7;878.26;175.65
11941;1268;8;2087.61;250.51
11942;1268;9;281.51;50.67
11943;1268;10;595.56;41.69
11944;1268;11;275.75;13.79
11945;1268;12;648.14;45.37
11946;1269;1;1568.32;297.98
11947;1269;2;421.66;33.73
11948;1269;3;71.64;5.01
11949;1269;5;318.2;9.55
11950;1269;6;1187.25;47.49
11951;1269;7;1329.23;265.85
11952;1269;8;555.65;66.68
11953;1269;9;536.53;96.58
11954;1269;10;48.33;3.38
11955;1269;11;1669.26;83.46
11956;1269;12;1112.52;77.88
11957;1270;1;2332.3;443.14
11958;1270;2;898.73;71.9
11959;1270;3;3178.12;222.47
11960;1270;6;2519.32;100.77
11961;1271;1;1233.59;234.38
11962;1271;2;419.54;33.56
11963;1271;3;588.3;41.18
11964;1271;5;12.14;0.36
11965;1271;7;1026.84;205.37
11966;1271;8;2170.3;260.44
11967;1271;9;1248.42;224.72
11968;1271;10;1112.47;77.87
11969;1271;11;1005.72;50.29
11970;1271;12;411.07;28.77
11971;1272;1;350.1;66.52
11972;1272;2;79.48;6.36
11973;1272;4;440.78;39.67
11974;1272;6;476.45;19.06
11975;1272;7;628.9;125.78
11976;1272;8;1274.29;152.91
11977;1272;9;345.57;62.2
11978;1272;10;1164.49;81.51
11979;1272;11;617.61;30.88
11980;1272;12;508.38;35.59
11981;1273;1;579.07;110.02
11982;1273;2;262.62;21.01
11983;1273;3;42.12;2.95
11984;1273;4;629.72;56.67
11985;1273;5;238.22;7.15
11986;1273;6;1280.78;51.23
11987;1273;7;585.57;117.11
11988;1273;8;1952.8;234.34
11989;1273;9;729.37;131.29
11990;1273;10;363.58;25.45
11991;1273;11;163.23;8.16
11992;1273;12;1170.74;81.95
11993;1274;1;1904.57;361.87
11994;1274;2;535.95;42.88
11995;1274;4;188.76;16.99
11996;1274;5;705.66;21.17
11997;1274;6;459.8;18.39
11998;1274;7;2084.09;416.82
11999;1274;8;566.65;68.0
12000;1274;9;710.5;127.89
12001;1274;10;663.07;46.41
12002;1274;11;443.92;22.2
12003;1274;12;2097.81;146.85
12004;1275;1;765.42;145.43
12005;1275;2;1069.18;85.53
12006;1275;4;668.55;60.17
12007;1275;6;317.27;12.69
12008;1275;7;2007.45;401.49
12009;1275;8;192.73;23.13
12010;1275;9;189.18;34.05
12011;1275;10;354.51;24.82
12012;1275;11;1096.95;54.85
12013;1275;12;401.45;28.1
12014;1276;1;707.06;134.34
12015;1276;2;889.68;71.17
12016;1276;3;647.76;45.34
12017;1276;4;339.85;30.59
12018;1276;6;1661.29;66.45
12019;1276;7;1828.59;365.72
12020;1276;8;1295.31;155.44
12021;1276;9;561.46;101.06
12022;1276;10;1268.43;88.79
12023;1276;11;210.25;10.51
12024;1276;12;1268.13;88.77
12025;1277;1;1975.96;375.43
12026;1277;2;1769.94;141.6
12027;1277;3;1689.6;118.27
12028;1277;6;1325.85;53.03
12029;1278;1;1249.0;237.31
12030;1278;2;390.75;31.26
12031;1278;3;594.53;41.62
12032;1278;4;557.4;50.17
12033;1278;5;504.26;15.13
12034;1278;6;838.48;33.54
12035;1278;7;91.0;18.2
12036;1278;8;117.25;14.07
12037;1278;9;1328.63;239.15
12038;1278;10;898.86;62.92
12039;1278;11;1610.87;80.54
12040;1278;12;410.47;28.73
12041;1279;1;842.03;159.99
12042;1279;2;1126.18;90.09
12043;1279;3;919.05;64.33
12044;1279;4;283.66;25.53
12045;1279;5;128.51;3.86
12046;1279;7;2247.42;449.48
12047;1279;8;1576.92;189.23
12048;1279;9;673.76;121.28
12049;1279;10;1735.96;121.52
12050;1279;11;621.71;31.09
12051;1279;12;3109.85;217.69
12052;1280;1;728.1;138.34
12053;1280;3;524.38;36.71
12054;1280;5;1376.72;41.3
12055;1280;6;444.52;17.78
12056;1280;7;1028.07;205.61
12057;1280;8;453.54;54.42
12058;1280;9;370.47;66.68
12059;1280;10;1448.88;101.42
12060;1280;11;959.65;47.98
12061;1280;12;812.82;56.9
12062;1281;1;768.87;146.09
12063;1281;2;1086.55;86.92
12064;1281;3;151.31;10.59
12065;1281;4;699.69;62.97
12066;1281;5;313.82;9.41
12067;1281;7;1174.08;234.82
12068;1281;8;1912.44;229.49
12069;1281;9;393.31;70.8
12070;1281;10;1505.33;105.37
12071;1281;11;477.24;23.86
12072;1281;12;1401.82;98.13
12073;1282;1;1262.43;239.86
12074;1282;2;99.53;7.96
12075;1282;3;658.23;46.08
12076;1282;4;17.25;1.55
12077;1282;5;270.02;8.1
12078;1282;6;1549.69;61.99
12079;1282;7;1290.24;258.05
12080;1282;8;872.72;104.73
12081;1282;10;683.22;47.83
12082;1282;12;1506.21;105.43
12083;1283;1;178.41;33.9
12084;1283;2;664.01;53.12
12085;1283;3;768.1;53.77
12086;1283;4;487.37;43.86
12087;1283;6;211.94;8.48
12088;1283;7;1321.93;264.39
12089;1283;8;1683.94;202.07
12090;1283;9;616.01;110.88
12091;1283;10;769.57;53.87
12092;1283;11;873.82;43.69
12093;1283;12;170.29;11.92
12094;1284;1;2519.83;478.77
12095;1284;2;3197.15;255.77
12096;1284;3;2257.74;158.04
12097;1284;6;1488.48;59.54
12098;1285;1;367.94;69.91
12099;1285;2;888.42;71.07
12100;1285;3;529.26;37.05
12101;1285;4;1180.04;106.2
12102;1285;5;731.08;21.93
12103;1285;6;382.42;15.3
12104;1285;7;263.51;52.7
12105;1285;8;1243.27;149.19
12106;1285;9;146.22;26.32
12107;1285;10;1182.76;82.79
12108;1285;11;64.51;3.23
12109;1285;12;1278.92;89.52
12110;1286;1;764.02;145.16
12111;1286;2;113.92;9.11
12112;1286;3;347.02;24.29
12113;1286;4;220.1;19.81
12114;1286;5;25.91;0.78
12115;1286;6;542.05;21.68
12116;1286;7;509.83;101.97
12117;1286;8;764.97;91.8
12118;1286;9;278.2;50.08
12119;1286;11;1537.46;76.87
12120;1286;12;714.52;50.02
12121;1287;1;1171.28;222.54
12122;1287;2;2431.04;194.48
12123;1287;3;366.42;25.65
12124;1287;4;574.11;51.67
12125;1287;5;166.62;5.0
12126;1287;6;496.09;19.84
12127;1287;7;836.16;167.23
12128;1287;8;821.39;98.57
12129;1287;9;560.07;100.81
12130;1287;10;1491.52;104.41
12131;1287;11;1278.21;63.91
12132;1287;12;466.62;32.66
12133;1288;1;1377.63;261.75
12134;1288;2;1120.71;89.66
12135;1288;3;699.92;48.99
12136;1288;4;496.45;44.68
12137;1288;5;132.6;3.98
12138;1288;6;359.76;14.39
12139;1288;7;727.17;145.43
12140;1288;8;1367.51;164.1
12141;1288;9;923.93;166.31
12142;1288;10;1068.75;74.81
12143;1288;11;602.73;30.14
12144;1288;12;919.47;64.36
12145;1289;1;457.17;86.86
12146;1289;2;1071.28;85.7
12147;1289;3;414.67;29.03
12148;1289;4;509.57;45.86
12149;1289;5;667.66;20.03
12150;1289;6;1705.07;68.2
12151;1289;7;1541.56;308.31
12152;1289;8;353.69;42.44
12153;1289;10;1543.21;108.02
12154;1289;11;841.2;42.06
12155;1289;12;641.03;44.87
12156;1290;1;1290.75;245.24
12157;1290;2;1255.18;100.41
12158;1290;3;725.09;50.76
12159;1290;4;664.04;59.76
12160;1290;5;260.63;7.82
12161;1290;6;2154.0;86.16
12162;1290;7;825.1;165.02
12163;1290;8;957.38;114.89
12164;1290;9;1151.07;207.19
12165;1290;10;302.74;21.19
12166;1290;11;185.48;9.27
12167;1290;12;1954.61;136.82
12168;1291;1;722.04;137.19
12169;1291;2;2659.89;212.79
12170;1291;3;2919.16;204.34
12171;1291;6;1208.88;48.36
12172;1292;1;177.86;33.79
12173;1292;2;26.98;2.16
12174;1292;3;533.7;37.36
12175;1292;6;978.43;39.14
12176;1292;7;1185.98;237.2
12177;1292;8;1153.02;138.36
12178;1292;9;91.91;16.54
12179;1292;10;1224.36;85.71
12180;1292;11;67.25;3.36
12181;1292;12;2431.69;170.22
12182;1293;1;874.48;166.15
12183;1293;2;100.05;8.0
12184;1293;3;318.55;22.3
12185;1293;6;550.29;22.01
12186;1293;7;1116.54;223.31
12187;1293;8;1685.26;202.23
12188;1293;9;1161.99;209.16
12189;1293;10;1820.55;127.44
12190;1293;11;382.46;19.12
12191;1293;12;1504.15;105.29
12192;1294;1;645.92;122.72
12193;1294;2;278.36;22.27
12194;1294;3;516.97;36.19
12195;1294;5;527.65;15.83
12196;1294;6;434.57;17.38
12197;1294;7;562.42;112.48
12198;1294;8;1900.83;228.1
12199;1294;9;571.44;102.86
12200;1294;10;1758.07;123.06
12201;1294;11;797.18;39.86
12202;1294;12;908.59;63.6
12203;1295;1;34.7;6.59
12204;1295;3;1274.69;89.23
12205;1295;5;63.31;1.9
12206;1295;6;271.17;10.85
12207;1295;7;2055.54;411.11
12208;1295;8;1323.07;158.77
12209;1295;9;612.61;110.27
12210;1295;10;1760.38;123.23
12211;1295;11;623.88;31.19
12212;1295;12;973.23;68.13
12213;1296;1;553.65;105.19
12214;1296;2;5.86;0.47
12215;1296;3;263.76;18.46
12216;1296;4;758.65;68.28
12217;1296;5;15.41;0.46
12218;1296;6;752.22;30.09
12219;1296;7;1205.23;241.05
12220;1296;8;476.89;57.23
12221;1296;10;1222.35;85.56
12222;1296;12;1470.82;102.96
12223;1297;1;596.05;113.25
12224;1297;2;591.24;47.3
12225;1297;3;1105.14;77.36
12226;1297;5;468.4;14.05
12227;1297;6;204.16;8.17
12228;1297;7;672.75;134.55
12229;1297;8;490.09;58.81
12230;1297;9;395.5;71.19
12231;1297;10;698.72;48.91
12232;1297;11;253.07;12.65
12233;1297;12;1676.45;117.35
12234;1298;1;3045.11;578.57
12235;1298;2;1374.12;109.93
12236;1298;3;3334.79;233.44
12237;1298;6;1956.49;78.26
12238;1299;1;647.13;122.95
12239;1299;3;715.6;50.09
12240;1299;4;267.24;24.05
12241;1299;5;681.38;20.44
12242;1299;7;265.23;53.05
12243;1299;8;573.73;68.85
12244;1299;9;1243.98;223.92
12245;1299;10;484.75;33.93
12246;1299;12;178.22;12.48
12247;1300;1;368.71;70.05
12248;1300;2;372.74;29.82
12249;1300;3;1317.05;92.19
12250;1300;4;434.08;39.07
12251;1300;6;699.41;27.98
12252;1300;7;896.54;179.31
12253;1300;8;187.27;22.47
12254;1300;9;31.45;5.66
12255;1300;10;1401.4;98.1
12256;1300;11;1465.23;73.26
12257;1300;12;81.86;5.73
12258;1301;1;345.68;65.68
12259;1301;2;558.02;44.64
12260;1301;3;821.85;57.53
12261;1301;4;266.93;24.02
12262;1301;6;986.12;39.44
12263;1301;7;2226.5;445.3
12264;1301;8;1659.03;199.08
12265;1301;9;1243.68;223.86
12266;1301;10;1816.71;127.17
12267;1301;11;644.88;32.24
12268;1301;12;1850.39;129.53
12269;1302;1;1588.76;301.86
12270;1302;2;731.3;58.5
12271;1302;3;155.67;10.9
12272;1302;4;95.5;8.59
12273;1302;5;590.3;17.71
12274;1302;6;47.04;1.88
12275;1302;7;458.05;91.61
12276;1302;8;118.12;14.17
12277;1302;9;594.2;106.96
12278;1302;10;1530.18;107.11
12279;1302;11;964.31;48.22
12280;1302;12;1129.08;79.04
12281;1303;2;2111.93;168.95
12282;1303;3;434.35;30.4
12283;1303;5;771.37;23.14
12284;1303;6;546.56;21.86
12285;1303;7;867.08;173.42
12286;1303;8;730.93;87.71
12287;1303;9;613.06;110.35
12288;1303;10;1412.1;98.85
12289;1303;11;551.32;27.57
12290;1303;12;2332.37;163.27
12291;1304;1;764.17;145.19
12292;1304;2;816.08;65.29
12293;1304;3;1363.7;95.46
12294;1304;4;33.92;3.05
12295;1304;5;300.22;9.01
12296;1304;7;1392.59;278.52
12297;1304;8;2634.23;316.11
12298;1304;9;371.81;66.93
12299;1304;10;1093.02;76.51
12300;1304;11;525.1;26.25
12301;1304;12;1792.34;125.46
12302;1305;1;1427.93;271.31
12303;1305;2;3624.21;289.94
12304;1305;3;2525.56;176.79
12305;1305;6;2722.31;108.89
12306;1306;1;388.07;73.73
12307;1306;2;721.33;57.71
12308;1306;3;724.42;50.71
12309;1306;5;331.35;9.94
12310;1306;6;350.63;14.03
12311;1306;7;873.34;174.67
12312;1306;8;987.06;118.45
12313;1306;9;251.41;45.25
12314;1306;10;1568.54;109.8
12315;1306;11;486.98;24.35
12316;1306;12;2284.66;159.93
12317;1307;1;52.65;10.0
12318;1307;2;458.57;36.69
12319;1307;3;1795.19;125.66
12320;1307;6;854.77;34.19
12321;1307;7;2061.57;412.31
12322;1307;8;1477.55;177.31
12323;1307;9;165.01;29.7
12324;1307;10;1095.68;76.7
12325;1307;11;1039.57;51.98
12326;1307;12;220.56;15.44
12327;1308;1;377.23;71.67
12328;1308;2;495.1;39.61
12329;1308;3;319.29;22.35
12330;1308;4;336.33;30.27
12331;1308;6;490.8;19.63
12332;1308;7;758.57;151.71
12333;1308;8;2031.0;243.72
12334;1308;9;725.35;130.56
12335;1308;11;1771.45;88.57
12336;1308;12;1017.49;71.22
12337;1309;1;1699.59;322.92
12338;1309;2;703.43;56.27
12339;1309;3;985.48;68.98
12340;1309;4;62.67;5.64
12341;1309;5;536.21;16.09
12342;1309;6;1955.29;78.21
12343;1309;7;942.14;188.43
12344;1309;8;1423.31;170.8
12345;1309;9;273.55;49.24
12346;1309;10;608.61;42.6
12347;1309;12;38.64;2.7
12348;1310;2;823.65;65.89
12349;1310;3;650.82;45.56
12350;1310;4;457.65;41.19
12351;1310;5;916.75;27.5
12352;1310;6;903.25;36.13
12353;1310;7;955.85;191.17
12354;1310;8;1506.97;180.84
12355;1310;9;1903.94;342.71
12356;1310;10;772.6;54.08
12357;1310;12;1702.36;119.17
12358;1311;1;843.37;160.24
12359;1311;2;902.11;72.17
12360;1311;3;819.6;57.37
12361;1311;4;739.43;66.55
12362;1311;5;141.92;4.26
12363;1311;6;1497.99;59.92
12364;1311;7;506.78;101.36
12365;1311;8;520.09;62.41
12366;1311;9;765.65;137.82
12367;1311;10;1429.31;100.05
12368;1311;11;1613.53;80.68
12369;1311;12;982.34;68.76
12370;1312;1;1678.27;318.87
12371;1312;2;973.37;77.87
12372;1312;3;354.65;24.83
12373;1312;6;1529.61;61.18
12374;1313;2;916.4;73.31
12375;1313;3;434.57;30.42
12376;1313;5;764.98;22.95
12377;1313;6;818.53;32.74
12378;1313;7;3164.06;632.81
12379;1313;9;347.99;62.64
12380;1313;10;1013.34;70.93
12381;1313;11;159.34;7.97
12382;1313;12;1347.66;94.34
12383;1314;1;1022.15;194.21
12384;1314;2;904.42;72.35
12385;1314;3;766.94;53.69
12386;1314;5;763.56;22.91
12387;1314;7;574.73;114.95
12388;1314;8;1746.95;209.63
12389;1314;9;1175.55;211.6
12390;1314;10;444.83;31.14
12391;1314;11;894.42;44.72
12392;1314;12;1430.25;100.12
12393;1315;1;775.71;147.38
12394;1315;2;199.82;15.99
12395;1315;3;264.45;18.51
12396;1315;4;256.37;23.07
12397;1315;5;111.81;3.35
12398;1315;7;1087.74;217.55
12399;1315;8;860.63;103.28
12400;1315;9;10.78;1.94
12401;1315;10;952.74;66.69
12402;1315;11;438.0;21.9
12403;1315;12;3028.38;211.99
12404;1316;1;357.21;67.87
12405;1316;2;681.31;54.5
12406;1316;3;571.31;39.99
12407;1316;4;76.75;6.91
12408;1316;5;487.75;14.63
12409;1316;6;846.94;33.88
12410;1316;7;551.55;110.31
12411;1316;8;2352.99;282.36
12412;1316;9;236.21;42.52
12413;1316;10;1312.92;91.9
12414;1316;11;1060.99;53.05
12415;1316;12;3086.53;216.06
12416;1317;1;240.43;45.68
12417;1317;2;611.62;48.93
12418;1317;3;413.23;28.93
12419;1317;4;402.87;36.26
12420;1317;6;1145.21;45.81
12421;1317;7;678.08;135.62
12422;1317;8;1663.14;199.58
12423;1317;9;1185.34;213.36
12424;1317;10;859.63;60.17
12425;1317;11;138.08;6.9
12426;1317;12;1080.29;75.62
12427;1318;1;261.29;49.65
12428;1318;2;1383.65;110.69
12429;1318;3;595.47;41.68
12430;1318;6;1220.54;48.82
12431;1318;7;782.27;156.45
12432;1318;8;2795.29;335.43
12433;1318;9;1150.44;207.08
12434;1318;10;1360.06;95.2
12435;1318;11;492.89;24.64
12436;1318;12;1188.61;83.2
12437;1319;1;2979.72;566.15
12438;1319;2;598.03;47.84
12439;1319;3;1077.28;75.41
12440;1319;6;2383.83;95.35
12441;1320;1;2312.66;439.41
12442;1320;2;733.35;58.67
12443;1320;3;703.34;49.23
12444;1320;4;200.55;18.05
12445;1320;5;1366.59;41.0
12446;1320;6;47.94;1.92
12447;1320;7;1535.77;307.15
12448;1320;8;1683.23;201.99
12449;1320;9;966.67;174.0
12450;1320;10;600.83;42.06
12451;1320;12;580.56;40.64
12452;1321;2;282.11;22.57
12453;1321;3;489.25;34.25
12454;1321;5;301.11;9.03
12455;1321;6;490.14;19.61
12456;1321;7;805.26;161.05
12457;1321;8;2251.68;270.2
12458;1321;9;259.41;46.69
12459;1321;10;1213.4;84.94
12460;1321;11;1361.27;68.06
12461;1321;12;254.28;17.8
12462;1322;1;232.05;44.09
12463;1322;2;656.91;52.55
12464;1322;3;1121.95;78.54
12465;1322;5;200.91;6.03
12466;1322;6;940.43;37.62
12467;1322;7;1718.53;343.71
12468;1322;8;2048.01;245.76
12469;1322;9;389.72;70.15
12470;1322;10;1033.79;72.37
12471;1322;12;653.4;45.74
12472;1323;2;139.15;11.13
12473;1323;3;884.2;61.89
12474;1323;4;453.45;40.81
12475;1323;5;364.75;10.94
12476;1323;6;1048.62;41.94
12477;1323;7;987.99;197.6
12478;1323;8;1336.12;160.33
12479;1323;9;633.15;113.97
12480;1323;10;1221.48;85.5
12481;1323;11;118.88;5.94
12482;1323;12;782.36;54.77
12483;1324;1;906.2;172.18
12484;1324;2;324.22;25.94
12485;1324;4;437.75;39.4
12486;1324;6;161.99;6.48
12487;1324;7;2051.63;410.33
12488;1324;8;787.12;94.45
12489;1324;9;3063.59;551.45
12490;1324;10;1747.79;122.35
12491;1324;11;1554.17;77.71
12492;1324;12;1369.37;95.86
12493;1325;1;177.08;33.65
12494;1325;2;662.61;53.01
12495;1325;5;487.37;14.62
12496;1325;6;424.86;16.99
12497;1325;7;1273.17;254.63
12498;1325;8;1019.86;122.38
12499;1325;9;692.45;124.64
12500;1325;10;1634.69;114.43
12501;1325;11;2196.98;109.85
12502;1325;12;435.27;30.47
12503;1326;1;555.34;105.51
12504;1326;2;3210.46;256.84
12505;1326;3;3221.77;225.52
12506;1326;6;1996.2;79.85
12507;1327;1;860.11;163.42
12508;1327;2;424.2;33.94
12509;1327;3;110.32;7.72
12510;1327;4;37.34;3.36
12511;1327;5;324.98;9.75
12512;1327;6;204.72;8.19
12513;1327;7;1200.97;240.19
12514;1327;8;488.78;58.65
