"AddressID";"Customer_CustomerID";"Postcode";"ValidUntilDate";"IsCurrentAddress";"version";"date_from";"date_to"
2965;2945;"4016";"";1;1;"1900-01-01";"2200-01-01"
2966;2946;"4048";"";1;1;"1900-01-01";"2200-01-01"
2967;2947;"4099";"";1;1;"1900-01-01";"2200-01-01"
2968;2948;"4141";"";1;1;"1900-01-01";"2200-01-01"
2969;2949;"4085";"";1;1;"1900-01-01";"2200-01-01"
2970;2950;"4113";"";1;1;"1900-01-01";"2200-01-01"
2971;2951;"4146";"";1;1;"1900-01-01";"2200-01-01"
2972;2952;"4091";"";1;1;"1900-01-01";"2200-01-01"
2973;2953;"4014";"";1;1;"1900-01-01";"2200-01-01"
2974;2954;"4034";"";1;1;"1900-01-01";"2200-01-01"
2975;2955;"4097";"";1;1;"1900-01-01";"2200-01-01"
2976;2956;"4139";"";1;1;"1900-01-01";"2200-01-01"
2977;2957;"4098";"";1;1;"1900-01-01";"2200-01-01"
2978;2958;"4038";"";1;1;"1900-01-01";"2200-01-01"
2979;2959;"4082";"";1;1;"1900-01-01";"2200-01-01"
2980;2960;"4014";"";1;1;"1900-01-01";"2200-01-01"
2981;2961;"4002";"";1;1;"1900-01-01";"2200-01-01"
2982;2962;"4079";"";1;1;"1900-01-01";"2200-01-01"
2983;2963;"4005";"";1;1;"1900-01-01";"2200-01-01"
2984;2964;"4023";"";1;1;"1900-01-01";"2200-01-01"
2985;2965;"4127";"";1;1;"1900-01-01";"2200-01-01"
2986;2966;"4118";"";1;1;"1900-01-01";"2200-01-01"
2987;2967;"4138";"";1;1;"1900-01-01";"2200-01-01"
2988;2968;"4088";"";1;1;"1900-01-01";"2200-01-01"
2989;2969;"4086";"";1;1;"1900-01-01";"2200-01-01"
2990;2970;"4112";"";1;1;"1900-01-01";"2200-01-01"
2991;2971;"4152";"";1;1;"1900-01-01";"2200-01-01"
2992;2972;"4001";"";1;1;"1900-01-01";"2200-01-01"
2993;2973;"4052";"";1;1;"1900-01-01";"2200-01-01"
2994;2974;"4058";"";1;1;"1900-01-01";"2200-01-01"
2995;2975;"4019";"";1;1;"1900-01-01";"2200-01-01"
2996;2976;"4078";"";1;1;"1900-01-01";"2200-01-01"
2997;2977;"4078";"";1;1;"1900-01-01";"2200-01-01"
2998;2978;"4072";"";1;1;"1900-01-01";"2200-01-01"
2999;2979;"4154";"";1;1;"1900-01-01";"2200-01-01"
3000;2980;"4036";"";1;1;"1900-01-01";"2200-01-01"
3001;2981;"4087";"";1;1;"1900-01-01";"2200-01-01"
3002;2982;"4000";"";1;1;"1900-01-01";"2200-01-01"
3003;2983;"4016";"";1;1;"1900-01-01";"2200-01-01"
3004;2984;"4016";"";1;1;"1900-01-01";"2200-01-01"
3005;2985;"4009";"";1;1;"1900-01-01";"2200-01-01"
3006;2986;"4131";"";1;1;"1900-01-01";"2200-01-01"
3007;2987;"4068";"";1;1;"1900-01-01";"2200-01-01"
3008;2988;"4140";"";1;1;"1900-01-01";"2200-01-01"
3009;2989;"4122";"";1;1;"1900-01-01";"2200-01-01"
3010;2990;"4047";"";1;1;"1900-01-01";"2200-01-01"
3011;2991;"4029";"";1;1;"1900-01-01";"2200-01-01"
3012;2992;"4102";"";1;1;"1900-01-01";"2200-01-01"
3013;2993;"4142";"";1;1;"1900-01-01";"2200-01-01"
3014;2994;"4057";"";1;1;"1900-01-01";"2200-01-01"
3015;2995;"4118";"";1;1;"1900-01-01";"2200-01-01"
3016;2996;"4063";"";1;1;"1900-01-01";"2200-01-01"
3017;2997;"4075";"";1;1;"1900-01-01";"2200-01-01"
3018;2998;"4129";"";1;1;"1900-01-01";"2200-01-01"
3019;2999;"4148";"";1;1;"1900-01-01";"2200-01-01"
3020;3000;"4018";"";1;1;"1900-01-01";"2200-01-01"
3021;3001;"4011";"";1;1;"1900-01-01";"2200-01-01"
3022;3002;"4005";"";1;1;"1900-01-01";"2200-01-01"
3023;3003;"4027";"";1;1;"1900-01-01";"2200-01-01"
3024;3004;"4092";"";1;1;"1900-01-01";"2200-01-01"
3025;3005;"4099";"";1;1;"1900-01-01";"2200-01-01"
3026;3006;"4145";"";1;1;"1900-01-01";"2200-01-01"
3027;3007;"4103";"";1;1;"1900-01-01";"2200-01-01"
3028;3008;"4092";"";1;1;"1900-01-01";"2200-01-01"
3029;3009;"4111";"";1;1;"1900-01-01";"2200-01-01"
3030;3010;"4132";"";1;1;"1900-01-01";"2200-01-01"
3031;3011;"4063";"";1;1;"1900-01-01";"2200-01-01"
3032;3012;"4054";"";1;1;"1900-01-01";"2200-01-01"
3033;3013;"4118";"";1;1;"1900-01-01";"2200-01-01"
3034;3014;"4085";"";1;1;"1900-01-01";"2200-01-01"
3035;3015;"4144";"";1;1;"1900-01-01";"2200-01-01"
3036;3016;"4079";"";1;1;"1900-01-01";"2200-01-01"
3037;3017;"4010";"";1;1;"1900-01-01";"2200-01-01"
3038;3018;"4143";"";1;1;"1900-01-01";"2200-01-01"
3039;3019;"4086";"";1;1;"1900-01-01";"2200-01-01"
3040;3020;"4075";"";1;1;"1900-01-01";"2200-01-01"
3041;3021;"4070";"";1;1;"1900-01-01";"2200-01-01"
3042;3022;"4062";"";1;1;"1900-01-01";"2200-01-01"
3043;3023;"4000";"";1;1;"1900-01-01";"2200-01-01"
3044;3024;"4117";"";1;1;"1900-01-01";"2200-01-01"
3045;3025;"4105";"";1;1;"1900-01-01";"2200-01-01"
3046;3026;"4147";"";1;1;"1900-01-01";"2200-01-01"
3047;3027;"4044";"";1;1;"1900-01-01";"2200-01-01"
3048;3028;"4111";"";1;1;"1900-01-01";"2200-01-01"
3049;3029;"4017";"";1;1;"1900-01-01";"2200-01-01"
3050;3030;"4133";"";1;1;"1900-01-01";"2200-01-01"
3051;3031;"4078";"";1;1;"1900-01-01";"2200-01-01"
3052;3032;"4006";"";1;1;"1900-01-01";"2200-01-01"
3053;3033;"4106";"";1;1;"1900-01-01";"2200-01-01"
3054;3034;"4116";"";1;1;"1900-01-01";"2200-01-01"
3055;3035;"4027";"";1;1;"1900-01-01";"2200-01-01"
3056;3036;"4069";"";1;1;"1900-01-01";"2200-01-01"
3057;3037;"4079";"";1;1;"1900-01-01";"2200-01-01"
3058;3038;"4025";"";1;1;"1900-01-01";"2200-01-01"
3059;3039;"4000";"";1;1;"1900-01-01";"2200-01-01"
3060;3040;"4140";"";1;1;"1900-01-01";"2200-01-01"
3061;3041;"4148";"";1;1;"1900-01-01";"2200-01-01"
3062;3042;"4098";"";1;1;"1900-01-01";"2200-01-01"
3063;3043;"4038";"";1;1;"1900-01-01";"2200-01-01"
3064;3044;"4141";"";1;1;"1900-01-01";"2200-01-01"
3065;3045;"4123";"";1;1;"1900-01-01";"2200-01-01"
3066;3046;"4063";"";1;1;"1900-01-01";"2200-01-01"
3067;3047;"4002";"";1;1;"1900-01-01";"2200-01-01"
3068;3048;"4024";"";1;1;"1900-01-01";"2200-01-01"
3069;3049;"4077";"";1;1;"1900-01-01";"2200-01-01"
3070;3050;"4089";"";1;1;"1900-01-01";"2200-01-01"
3071;3051;"4026";"";1;1;"1900-01-01";"2200-01-01"
3072;3052;"4041";"";1;1;"1900-01-01";"2200-01-01"
3073;3053;"4023";"";1;1;"1900-01-01";"2200-01-01"
3074;3054;"4034";"";1;1;"1900-01-01";"2200-01-01"
3075;3055;"4041";"";1;1;"1900-01-01";"2200-01-01"
3076;3056;"4062";"";1;1;"1900-01-01";"2200-01-01"
3077;3057;"4027";"";1;1;"1900-01-01";"2200-01-01"
3078;3058;"2049";"";1;1;"1900-01-01";"2200-01-01"
3079;3059;"2185";"";1;1;"1900-01-01";"2200-01-01"
3080;3060;"2058";"";1;1;"1900-01-01";"2200-01-01"
3081;3061;"2001";"";1;1;"1900-01-01";"2200-01-01"
3082;3062;"2128";"";1;1;"1900-01-01";"2200-01-01"
3083;3063;"2013";"";1;1;"1900-01-01";"2200-01-01"
3084;3064;"2064";"";1;1;"1900-01-01";"2200-01-01"
3085;3065;"2132";"";1;1;"1900-01-01";"2200-01-01"
3086;3066;"2073";"";1;1;"1900-01-01";"2200-01-01"
3087;3067;"2208";"";1;1;"1900-01-01";"2200-01-01"
3088;3068;"2024";"";1;1;"1900-01-01";"2200-01-01"
3089;3069;"2144";"";1;1;"1900-01-01";"2200-01-01"
3090;3070;"2182";"";1;1;"1900-01-01";"2200-01-01"
3091;3071;"2190";"";1;1;"1900-01-01";"2200-01-01"
3092;3072;"2162";"";1;1;"1900-01-01";"2200-01-01"
3093;3073;"2084";"";1;1;"1900-01-01";"2200-01-01"
3094;3074;"2130";"";1;1;"1900-01-01";"2200-01-01"
3095;3075;"2156";"";1;1;"1900-01-01";"2200-01-01"
3096;3076;"2123";"";1;1;"1900-01-01";"2200-01-01"
3097;3077;"2181";"";1;1;"1900-01-01";"2200-01-01"
3098;3078;"2094";"";1;1;"1900-01-01";"2200-01-01"
3099;3079;"2185";"";1;1;"1900-01-01";"2200-01-01"
3100;3080;"2059";"";1;1;"1900-01-01";"2200-01-01"
3101;3081;"2132";"";1;1;"1900-01-01";"2200-01-01"
3102;3082;"2149";"2016-10-26";0;1;"1900-01-01";"2019-02-02"
3103;3082;"2126";"";1;2;"2019-02-02";"2200-01-01"
3104;3083;"2166";"";1;1;"1900-01-01";"2200-01-01"
3105;3084;"2021";"";1;1;"1900-01-01";"2200-01-01"
3106;3085;"2189";"";1;1;"1900-01-01";"2200-01-01"
3107;3086;"2187";"";1;1;"1900-01-01";"2200-01-01"
3108;3087;"2160";"";1;1;"1900-01-01";"2200-01-01"
3109;3088;"2184";"";1;1;"1900-01-01";"2200-01-01"
3110;3089;"2109";"";1;1;"1900-01-01";"2200-01-01"
3111;3090;"2137";"";1;1;"1900-01-01";"2200-01-01"
3112;3091;"2068";"";1;1;"1900-01-01";"2200-01-01"
3113;3092;"2061";"";1;1;"1900-01-01";"2200-01-01"
3114;3093;"2100";"";1;1;"1900-01-01";"2200-01-01"
3115;3094;"2106";"";1;1;"1900-01-01";"2200-01-01"
3116;3095;"2023";"";1;1;"1900-01-01";"2200-01-01"
3117;3096;"2034";"";1;1;"1900-01-01";"2200-01-01"
3118;3097;"2188";"";1;1;"1900-01-01";"2200-01-01"
3119;3098;"2002";"";1;1;"1900-01-01";"2200-01-01"
3120;3099;"2061";"";1;1;"1900-01-01";"2200-01-01"
3121;3100;"2018";"";1;1;"1900-01-01";"2200-01-01"
3122;3101;"2174";"";1;1;"1900-01-01";"2200-01-01"
3123;3102;"2155";"";1;1;"1900-01-01";"2200-01-01"
3124;3103;"2122";"";1;1;"1900-01-01";"2200-01-01"
3125;3104;"2039";"";1;1;"1900-01-01";"2200-01-01"
3126;3105;"2067";"";1;1;"1900-01-01";"2200-01-01"
3127;3106;"2204";"";1;1;"1900-01-01";"2200-01-01"
3128;3107;"2105";"";1;1;"1900-01-01";"2200-01-01"
3129;3108;"2175";"";1;1;"1900-01-01";"2200-01-01"
3130;3109;"2108";"";1;1;"1900-01-01";"2200-01-01"
3131;3110;"2055";"";1;1;"1900-01-01";"2200-01-01"
3132;3111;"2118";"";1;1;"1900-01-01";"2200-01-01"
3133;3112;"2191";"";1;1;"1900-01-01";"2200-01-01"
3134;3113;"2069";"";1;1;"1900-01-01";"2200-01-01"
3135;3114;"2044";"";1;1;"1900-01-01";"2200-01-01"
3136;3115;"2018";"";1;1;"1900-01-01";"2200-01-01"
3137;3116;"2202";"";1;1;"1900-01-01";"2200-01-01"
3138;3117;"2069";"";1;1;"1900-01-01";"2200-01-01"
3139;3118;"2203";"";1;1;"1900-01-01";"2200-01-01"
3140;3119;"2055";"";1;1;"1900-01-01";"2200-01-01"
3141;3120;"2026";"";1;1;"1900-01-01";"2200-01-01"
3142;3121;"2079";"";1;1;"1900-01-01";"2200-01-01"
3143;3122;"2017";"";1;1;"1900-01-01";"2200-01-01"
3144;3123;"2107";"";1;1;"1900-01-01";"2200-01-01"
3145;3124;"2205";"";1;1;"1900-01-01";"2200-01-01"
3146;3125;"2150";"";1;1;"1900-01-01";"2200-01-01"
3147;3126;"2113";"";1;1;"1900-01-01";"2200-01-01"
3148;3127;"2005";"";1;1;"1900-01-01";"2200-01-01"
3149;3128;"2155";"";1;1;"1900-01-01";"2200-01-01"
3150;3129;"2132";"";1;1;"1900-01-01";"2200-01-01"
3151;3130;"2019";"";1;1;"1900-01-01";"2200-01-01"
3152;3131;"2177";"";1;1;"1900-01-01";"2200-01-01"
3153;3132;"2169";"";1;1;"1900-01-01";"2200-01-01"
3154;3133;"2018";"";1;1;"1900-01-01";"2200-01-01"
3155;3134;"2083";"";1;1;"1900-01-01";"2200-01-01"
3156;3135;"2003";"";1;1;"1900-01-01";"2200-01-01"
3157;3136;"2122";"";1;1;"1900-01-01";"2200-01-01"
3158;3137;"2094";"";1;1;"1900-01-01";"2200-01-01"
3159;3138;"2181";"";1;1;"1900-01-01";"2200-01-01"
3160;3139;"2087";"";1;1;"1900-01-01";"2200-01-01"
3161;3140;"2016";"";1;1;"1900-01-01";"2200-01-01"
3162;3141;"2110";"";1;1;"1900-01-01";"2200-01-01"
3163;3142;"2153";"2015-08-16";0;1;"1900-01-01";"2019-02-02"
3164;3142;"2094";"";1;2;"2019-02-02";"2200-01-01"
3165;3143;"2078";"";1;1;"1900-01-01";"2200-01-01"
3166;3144;"2007";"";1;1;"1900-01-01";"2200-01-01"
3167;3145;"2209";"";1;1;"1900-01-01";"2200-01-01"
3168;3146;"2108";"";1;1;"1900-01-01";"2200-01-01"
3169;3147;"2151";"";1;1;"1900-01-01";"2200-01-01"
3170;3148;"2031";"";1;1;"1900-01-01";"2200-01-01"
3171;3149;"2087";"";1;1;"1900-01-01";"2200-01-01"
3172;3150;"2029";"";1;1;"1900-01-01";"2200-01-01"
3173;3151;"2088";"";1;1;"1900-01-01";"2200-01-01"
3174;3152;"2205";"";1;1;"1900-01-01";"2200-01-01"
3175;3153;"2065";"";1;1;"1900-01-01";"2200-01-01"
3176;3154;"2058";"";1;1;"1900-01-01";"2200-01-01"
3177;3155;"2195";"";1;1;"1900-01-01";"2200-01-01"
3178;3156;"2072";"";1;1;"1900-01-01";"2200-01-01"
3179;3157;"2124";"";1;1;"1900-01-01";"2200-01-01"
3180;3158;"2042";"";1;1;"1900-01-01";"2200-01-01"
3181;3159;"2027";"";1;1;"1900-01-01";"2200-01-01"
3182;3160;"2053";"";1;1;"1900-01-01";"2200-01-01"
3183;3161;"2178";"";1;1;"1900-01-01";"2200-01-01"
3184;3162;"2077";"";1;1;"1900-01-01";"2200-01-01"
3185;3163;"2192";"";1;1;"1900-01-01";"2200-01-01"
3186;3164;"2144";"";1;1;"1900-01-01";"2200-01-01"
3187;3165;"2071";"";1;1;"1900-01-01";"2200-01-01"
3188;3166;"2110";"";1;1;"1900-01-01";"2200-01-01"
3189;3167;"2021";"";1;1;"1900-01-01";"2200-01-01"
3190;3168;"2175";"";1;1;"1900-01-01";"2200-01-01"
3191;3169;"2116";"";1;1;"1900-01-01";"2200-01-01"
3192;3170;"2051";"";1;1;"1900-01-01";"2200-01-01"
3193;3171;"2179";"";1;1;"1900-01-01";"2200-01-01"
3194;3172;"2060";"";1;1;"1900-01-01";"2200-01-01"
3195;3173;"2045";"";1;1;"1900-01-01";"2200-01-01"
3196;3174;"2070";"";1;1;"1900-01-01";"2200-01-01"
3197;3175;"2139";"";1;1;"1900-01-01";"2200-01-01"
3198;3176;"2069";"";1;1;"1900-01-01";"2200-01-01"
3199;3177;"2071";"";1;1;"1900-01-01";"2200-01-01"
3200;3178;"2101";"";1;1;"1900-01-01";"2200-01-01"
3201;3179;"2038";"";1;1;"1900-01-01";"2200-01-01"
3202;3180;"2188";"";1;1;"1900-01-01";"2200-01-01"
3203;3181;"2049";"";1;1;"1900-01-01";"2200-01-01"
3204;3182;"2119";"";1;1;"1900-01-01";"2200-01-01"
3205;3183;"2092";"";1;1;"1900-01-01";"2200-01-01"
3206;3184;"2199";"";1;1;"1900-01-01";"2200-01-01"
3207;3185;"2048";"";1;1;"1900-01-01";"2200-01-01"
3208;3186;"2128";"";1;1;"1900-01-01";"2200-01-01"
3209;3187;"2181";"";1;1;"1900-01-01";"2200-01-01"
3210;3188;"2003";"";1;1;"1900-01-01";"2200-01-01"
3211;3189;"2084";"";1;1;"1900-01-01";"2200-01-01"
3212;3190;"2188";"";1;1;"1900-01-01";"2200-01-01"
3213;3191;"2164";"";1;1;"1900-01-01";"2200-01-01"
3214;3192;"2001";"";1;1;"1900-01-01";"2200-01-01"
3215;3193;"2095";"2017-11-30";0;1;"1900-01-01";"2019-02-02"
3216;3193;"2144";"";1;2;"2019-02-02";"2200-01-01"
3217;3194;"2127";"";1;1;"1900-01-01";"2200-01-01"
3218;3195;"2083";"2017-03-13";0;1;"1900-01-01";"2019-02-02"
3219;3195;"2193";"";1;2;"2019-02-02";"2200-01-01"
3220;3196;"2010";"";1;1;"1900-01-01";"2200-01-01"
3221;3197;"2129";"";1;1;"1900-01-01";"2200-01-01"
3222;3198;"2062";"";1;1;"1900-01-01";"2200-01-01"
3223;3199;"2123";"";1;1;"1900-01-01";"2200-01-01"
3224;3200;"2063";"";1;1;"1900-01-01";"2200-01-01"
3225;3201;"2138";"";1;1;"1900-01-01";"2200-01-01"
3226;3202;"2184";"";1;1;"1900-01-01";"2200-01-01"
3227;3203;"2029";"";1;1;"1900-01-01";"2200-01-01"
3228;3204;"2084";"";1;1;"1900-01-01";"2200-01-01"
3229;3205;"2205";"";1;1;"1900-01-01";"2200-01-01"
3230;3206;"2074";"";1;1;"1900-01-01";"2200-01-01"
3231;3207;"2167";"";1;1;"1900-01-01";"2200-01-01"
3232;3208;"2036";"";1;1;"1900-01-01";"2200-01-01"
3233;3209;"2136";"";1;1;"1900-01-01";"2200-01-01"
3234;3210;"2154";"";1;1;"1900-01-01";"2200-01-01"
3235;3211;"2206";"";1;1;"1900-01-01";"2200-01-01"
3236;3212;"2034";"";1;1;"1900-01-01";"2200-01-01"
3237;3213;"2160";"";1;1;"1900-01-01";"2200-01-01"
3238;3214;"2089";"";1;1;"1900-01-01";"2200-01-01"
3239;3215;"2070";"";1;1;"1900-01-01";"2200-01-01"
3240;3216;"2154";"";1;1;"1900-01-01";"2200-01-01"
3241;3217;"2165";"";1;1;"1900-01-01";"2200-01-01"
3242;3218;"2114";"";1;1;"1900-01-01";"2200-01-01"
3243;3219;"2124";"";1;1;"1900-01-01";"2200-01-01"
3244;3220;"2015";"";1;1;"1900-01-01";"2200-01-01"
3245;3221;"2020";"";1;1;"1900-01-01";"2200-01-01"
3246;3222;"2159";"";1;1;"1900-01-01";"2200-01-01"
3247;3223;"2027";"";1;1;"1900-01-01";"2200-01-01"
3248;3224;"2022";"";1;1;"1900-01-01";"2200-01-01"
3249;3225;"2000";"";1;1;"1900-01-01";"2200-01-01"
3250;3226;"2135";"";1;1;"1900-01-01";"2200-01-01"
3251;3227;"2152";"";1;1;"1900-01-01";"2200-01-01"
3252;3228;"2014";"";1;1;"1900-01-01";"2200-01-01"
3253;3229;"2036";"";1;1;"1900-01-01";"2200-01-01"
3254;3230;"2090";"";1;1;"1900-01-01";"2200-01-01"
3255;3231;"2073";"";1;1;"1900-01-01";"2200-01-01"
3256;3232;"2202";"";1;1;"1900-01-01";"2200-01-01"
3257;3233;"2112";"";1;1;"1900-01-01";"2200-01-01"
3258;3234;"2178";"";1;1;"1900-01-01";"2200-01-01"
3259;3235;"2106";"";1;1;"1900-01-01";"2200-01-01"
3260;3236;"2005";"";1;1;"1900-01-01";"2200-01-01"
3261;3237;"2001";"";1;1;"1900-01-01";"2200-01-01"
3262;3238;"2189";"";1;1;"1900-01-01";"2200-01-01"
3263;3239;"2166";"";1;1;"1900-01-01";"2200-01-01"
3264;3240;"2047";"";1;1;"1900-01-01";"2200-01-01"
3265;3241;"2144";"";1;1;"1900-01-01";"2200-01-01"
3266;3242;"2083";"";1;1;"1900-01-01";"2200-01-01"
3267;3243;"2200";"";1;1;"1900-01-01";"2200-01-01"
3268;3244;"2000";"";1;1;"1900-01-01";"2200-01-01"
3269;3245;"2069";"";1;1;"1900-01-01";"2200-01-01"
3270;3246;"2072";"";1;1;"1900-01-01";"2200-01-01"
3271;3247;"2208";"";1;1;"1900-01-01";"2200-01-01"
3272;3248;"2112";"";1;1;"1900-01-01";"2200-01-01"
3273;3249;"2154";"";1;1;"1900-01-01";"2200-01-01"
3274;3250;"2119";"";1;1;"1900-01-01";"2200-01-01"
3275;3251;"2109";"";1;1;"1900-01-01";"2200-01-01"
3276;3252;"2070";"";1;1;"1900-01-01";"2200-01-01"
3277;3253;"2199";"";1;1;"1900-01-01";"2200-01-01"
3278;3254;"2002";"";1;1;"1900-01-01";"2200-01-01"
3279;3255;"2028";"";1;1;"1900-01-01";"2200-01-01"
3280;3256;"2062";"";1;1;"1900-01-01";"2200-01-01"
3281;3257;"2195";"";1;1;"1900-01-01";"2200-01-01"
3282;3258;"2025";"";1;1;"1900-01-01";"2200-01-01"
3283;3259;"2165";"";1;1;"1900-01-01";"2200-01-01"
3284;3260;"2160";"";1;1;"1900-01-01";"2200-01-01"
3285;3261;"2152";"";1;1;"1900-01-01";"2200-01-01"
3286;3262;"2174";"";1;1;"1900-01-01";"2200-01-01"
3287;3263;"2152";"";1;1;"1900-01-01";"2200-01-01"
3288;3264;"2099";"";1;1;"1900-01-01";"2200-01-01"
3289;3265;"2035";"";1;1;"1900-01-01";"2200-01-01"
3290;3266;"2051";"";1;1;"1900-01-01";"2200-01-01"
3291;3267;"2056";"";1;1;"1900-01-01";"2200-01-01"
3292;3268;"2185";"";1;1;"1900-01-01";"2200-01-01"
3293;3269;"2144";"";1;1;"1900-01-01";"2200-01-01"
3294;3270;"2014";"";1;1;"1900-01-01";"2200-01-01"
3295;3271;"2153";"";1;1;"1900-01-01";"2200-01-01"
3296;3272;"2101";"";1;1;"1900-01-01";"2200-01-01"
3297;3273;"2150";"";1;1;"1900-01-01";"2200-01-01"
3298;3274;"2081";"";1;1;"1900-01-01";"2200-01-01"
3299;3275;"2196";"";1;1;"1900-01-01";"2200-01-01"
3300;3276;"2120";"";1;1;"1900-01-01";"2200-01-01"
3301;3277;"2074";"";1;1;"1900-01-01";"2200-01-01"
3302;3278;"2091";"";1;1;"1900-01-01";"2200-01-01"
3303;3279;"2185";"";1;1;"1900-01-01";"2200-01-01"
3304;3280;"2000";"";1;1;"1900-01-01";"2200-01-01"
3305;3281;"2035";"";1;1;"1900-01-01";"2200-01-01"
3306;3282;"2062";"";1;1;"1900-01-01";"2200-01-01"
3307;3283;"2147";"";1;1;"1900-01-01";"2200-01-01"
3308;3284;"2167";"";1;1;"1900-01-01";"2200-01-01"
3309;3285;"2141";"";1;1;"1900-01-01";"2200-01-01"
3310;3286;"2046";"";1;1;"1900-01-01";"2200-01-01"
3311;3287;"2096";"";1;1;"1900-01-01";"2200-01-01"
3312;3288;"2017";"";1;1;"1900-01-01";"2200-01-01"
3313;3289;"2007";"";1;1;"1900-01-01";"2200-01-01"
3314;3290;"2105";"";1;1;"1900-01-01";"2200-01-01"
3315;3291;"2184";"";1;1;"1900-01-01";"2200-01-01"
3316;3292;"2173";"";1;1;"1900-01-01";"2200-01-01"
3317;3293;"2182";"";1;1;"1900-01-01";"2200-01-01"
3318;3294;"2130";"";1;1;"1900-01-01";"2200-01-01"
3319;3295;"2168";"";1;1;"1900-01-01";"2200-01-01"
3320;3296;"2153";"";1;1;"1900-01-01";"2200-01-01"
3321;3297;"2105";"";1;1;"1900-01-01";"2200-01-01"
3322;3298;"2010";"";1;1;"1900-01-01";"2200-01-01"
3323;3299;"2111";"";1;1;"1900-01-01";"2200-01-01"
3324;3300;"2176";"";1;1;"1900-01-01";"2200-01-01"
3325;3301;"2006";"";1;1;"1900-01-01";"2200-01-01"
3326;3302;"2149";"";1;1;"1900-01-01";"2200-01-01"
3327;3303;"2056";"";1;1;"1900-01-01";"2200-01-01"
3328;3304;"2169";"";1;1;"1900-01-01";"2200-01-01"
3329;3305;"2010";"";1;1;"1900-01-01";"2200-01-01"
3330;3306;"2030";"";1;1;"1900-01-01";"2200-01-01"
3331;3307;"2154";"";1;1;"1900-01-01";"2200-01-01"
3332;3308;"2146";"";1;1;"1900-01-01";"2200-01-01"
3333;3309;"2197";"";1;1;"1900-01-01";"2200-01-01"
3334;3310;"2202";"";1;1;"1900-01-01";"2200-01-01"
3335;3311;"2051";"";1;1;"1900-01-01";"2200-01-01"
3336;3312;"2064";"";1;1;"1900-01-01";"2200-01-01"
3337;3313;"2002";"";1;1;"1900-01-01";"2200-01-01"
3338;3314;"2085";"";1;1;"1900-01-01";"2200-01-01"
3339;3315;"2070";"";1;1;"1900-01-01";"2200-01-01"
3340;3316;"2022";"";1;1;"1900-01-01";"2200-01-01"
3341;3317;"2008";"";1;1;"1900-01-01";"2200-01-01"
3342;3318;"2060";"";1;1;"1900-01-01";"2200-01-01"
3343;3319;"2164";"";1;1;"1900-01-01";"2200-01-01"
3344;3320;"2175";"";1;1;"1900-01-01";"2200-01-01"
3345;3321;"2202";"";1;1;"1900-01-01";"2200-01-01"
3346;3322;"2104";"";1;1;"1900-01-01";"2200-01-01"
3347;3323;"2162";"";1;1;"1900-01-01";"2200-01-01"
3348;3324;"2046";"";1;1;"1900-01-01";"2200-01-01"
3349;3325;"2199";"";1;1;"1900-01-01";"2200-01-01"
3350;3326;"2003";"";1;1;"1900-01-01";"2200-01-01"
3351;3327;"2047";"";1;1;"1900-01-01";"2200-01-01"
3352;3328;"2201";"";1;1;"1900-01-01";"2200-01-01"
3353;3329;"2205";"";1;1;"1900-01-01";"2200-01-01"
3354;3330;"2007";"";1;1;"1900-01-01";"2200-01-01"
3355;3331;"2205";"";1;1;"1900-01-01";"2200-01-01"
3356;3332;"2047";"";1;1;"1900-01-01";"2200-01-01"
3357;3333;"2200";"";1;1;"1900-01-01";"2200-01-01"
3358;3334;"2052";"";1;1;"1900-01-01";"2200-01-01"
3359;3335;"2175";"";1;1;"1900-01-01";"2200-01-01"
3360;3336;"2020";"";1;1;"1900-01-01";"2200-01-01"
3361;3337;"2020";"";1;1;"1900-01-01";"2200-01-01"
3362;3338;"2040";"";1;1;"1900-01-01";"2200-01-01"
3363;3339;"2108";"";1;1;"1900-01-01";"2200-01-01"
3364;3340;"2209";"";1;1;"1900-01-01";"2200-01-01"
3365;3341;"2176";"";1;1;"1900-01-01";"2200-01-01"
3366;3342;"2097";"";1;1;"1900-01-01";"2200-01-01"
3367;3343;"2007";"";1;1;"1900-01-01";"2200-01-01"
3368;3344;"2161";"";1;1;"1900-01-01";"2200-01-01"
3369;3345;"2027";"";1;1;"1900-01-01";"2200-01-01"
3370;3346;"2035";"";1;1;"1900-01-01";"2200-01-01"
3371;3347;"2094";"";1;1;"1900-01-01";"2200-01-01"
3372;3348;"2195";"";1;1;"1900-01-01";"2200-01-01"
3373;3349;"2169";"";1;1;"1900-01-01";"2200-01-01"
3374;3350;"2010";"";1;1;"1900-01-01";"2200-01-01"
3375;3351;"2188";"";1;1;"1900-01-01";"2200-01-01"
3376;3352;"2180";"";1;1;"1900-01-01";"2200-01-01"
3377;3353;"2017";"";1;1;"1900-01-01";"2200-01-01"
3378;3354;"2127";"";1;1;"1900-01-01";"2200-01-01"
3379;3355;"2023";"";1;1;"1900-01-01";"2200-01-01"
3380;3356;"2022";"";1;1;"1900-01-01";"2200-01-01"
3381;3357;"2065";"";1;1;"1900-01-01";"2200-01-01"
3382;3358;"2054";"";1;1;"1900-01-01";"2200-01-01"
3383;3359;"2063";"";1;1;"1900-01-01";"2200-01-01"
3384;3360;"2018";"";1;1;"1900-01-01";"2200-01-01"
3385;3361;"2131";"";1;1;"1900-01-01";"2200-01-01"
